sid,dat,tim,open_value,low,high,close_value,volume
365,2020-05-07,15:51:00,303.22,301.97,305.17,303.58,25012786
413,2020-05-07,15:51:00,18.55,18.32,18.92,18.61,2786374
971,2020-05-07,15:51:00,22.61,22.5,23.52,22.82,1799499
971,2020-05-07,15:50:00,22.61,22.5,23.52,22.82,1780388
579,2020-05-07,15:50:00,777.21,772.35,796.4,778.95,10986474
632,2020-05-07,15:50:00,76.71,75.62,79.8,79.1,283027
711,2020-05-07,15:50:00,436.89,430.66,438.87,435.5,4895251
146,2020-05-07,15:50:00,211.16,209.04,211.6,210.21,11504256
178,2020-05-07,15:50:00,1361.31,1352.54,1375.5,1363.68,1086552
267,2020-05-07,15:50:00,2374.78,2343.11,2376,2353.4,2709128
292,2020-05-07,15:50:00,28.08,27.95,28.76,28.76,13149456
365,2020-05-07,15:50:00,303.22,301.97,305.17,303.23,24756598
413,2020-05-07,15:50:00,18.55,18.32,18.92,18.565,2764658
292,2020-05-07,15:49:00,28.08,27.95,28.75,28.72,13028153
365,2020-05-07,15:49:00,303.22,301.97,305.17,303.23,24623204
413,2020-05-07,15:49:00,18.55,18.32,18.92,18.595,2742184
579,2020-05-07,15:49:00,777.21,772.35,796.4,777.9,10964930
632,2020-05-07,15:49:00,76.71,75.62,79.8,79,270927
711,2020-05-07,15:49:00,436.89,430.66,438.87,435.165,4879380
971,2020-05-07,15:49:00,22.61,22.5,23.52,22.81,1769629
146,2020-05-07,15:49:00,211.16,209.04,211.6,210.34,11470529
178,2020-05-07,15:49:00,1361.31,1352.54,1375.5,1364.56,1079921
267,2020-05-07,15:49:00,2374.78,2343.11,2376,2352.61,2695318
146,2020-05-07,15:48:00,211.16,209.04,211.6,210.34,11437185
178,2020-05-07,15:48:00,1361.31,1352.54,1375.5,1364.97,1077106
267,2020-05-07,15:48:00,2374.78,2343.11,2376,2352.74,2687084
579,2020-05-07,15:48:00,777.21,772.35,796.4,777.299,10943258
632,2020-05-07,15:48:00,76.71,75.62,79.8,79.01,269289
711,2020-05-07,15:48:00,436.89,430.66,438.87,434.92,4869956
292,2020-05-07,15:48:00,28.08,27.95,28.75,28.705,12994036
365,2020-05-07,15:48:00,303.22,301.97,305.17,303.34,24564874
413,2020-05-07,15:48:00,18.55,18.32,18.92,18.605,2717832
971,2020-05-07,15:48:00,22.61,22.5,23.52,22.8899,1753611
971,2020-05-07,15:47:00,22.61,22.5,23.52,22.8899,1727920
579,2020-05-07,15:47:00,777.21,772.35,796.4,778.35,10910828
632,2020-05-07,15:47:00,76.71,75.62,79.8,79.065,267514
711,2020-05-07,15:47:00,436.89,430.66,438.87,434.83,4858124
146,2020-05-07,15:47:00,211.16,209.04,211.6,210.303,11399840
178,2020-05-07,15:47:00,1361.31,1352.54,1375.5,1365.01,1074770
267,2020-05-07,15:47:00,2374.78,2343.11,2376,2352.94,2680143
292,2020-05-07,15:47:00,28.08,27.95,28.75,28.735,12925520
365,2020-05-07,15:47:00,303.22,301.97,305.17,303.41,24476279
413,2020-05-07,15:47:00,18.55,18.32,18.92,18.58,2706564
292,2020-05-07,15:46:00,28.08,27.95,28.75,28.735,12876040
365,2020-05-07,15:46:00,303.22,301.97,305.17,303.33,24389729
413,2020-05-07,15:46:00,18.55,18.32,18.92,18.575,2662096
579,2020-05-07,15:46:00,777.21,772.35,796.4,778.86,10882755
632,2020-05-07,15:46:00,76.71,75.62,79.8,79.045,266249
711,2020-05-07,15:46:00,436.89,430.66,438.87,434.782,4850349
971,2020-05-07,15:46:00,22.61,22.5,23.52,22.89,1711553
146,2020-05-07,15:46:00,211.16,209.04,211.6,210.26,11375910
178,2020-05-07,15:46:00,1361.31,1352.54,1375.5,1363.95,1071148
267,2020-05-07,15:46:00,2374.78,2343.11,2376,2353.75,2671884
146,2020-05-07,15:45:00,211.16,209.04,211.6,210.08,11327500
178,2020-05-07,15:45:00,1361.31,1352.54,1375.5,1363.23,1066662
267,2020-05-07,15:45:00,2374.78,2343.11,2376,2353.67,2667066
579,2020-05-07,15:45:00,777.21,772.35,796.4,777.586,10846669
632,2020-05-07,15:45:00,76.71,75.62,79.8,79.105,264585
711,2020-05-07,15:45:00,436.89,430.66,438.87,434.66,4845260
292,2020-05-07,15:45:00,28.08,27.95,28.74,28.735,12814993
365,2020-05-07,15:45:00,303.22,301.97,305.17,303.105,24298860
413,2020-05-07,15:45:00,18.55,18.32,18.92,18.57,2649916
971,2020-05-07,15:45:00,22.61,22.5,23.52,22.94,1700310
971,2020-05-07,15:44:00,22.61,22.5,23.52,22.895,1696928
579,2020-05-07,15:44:00,777.21,772.35,796.4,777.11,10809005
632,2020-05-07,15:44:00,76.71,75.62,79.8,79.03,263516
711,2020-05-07,15:44:00,436.89,430.66,438.87,434.42,4836871
146,2020-05-07,15:44:00,211.16,209.04,211.6,210,11296460
178,2020-05-07,15:44:00,1361.31,1352.54,1375.5,1362.57,1062267
267,2020-05-07,15:44:00,2374.78,2343.11,2376,2352.02,2660729
292,2020-05-07,15:44:00,28.08,27.95,28.74,28.725,12767951
365,2020-05-07,15:44:00,303.22,301.97,305.17,303.102,24188148
413,2020-05-07,15:44:00,18.55,18.32,18.92,18.59,2635635
292,2020-05-07,15:43:00,28.08,27.95,28.74,28.705,12703405
365,2020-05-07,15:43:00,303.22,301.97,305.17,303.21,24112539
413,2020-05-07,15:43:00,18.55,18.32,18.92,18.575,2623348
579,2020-05-07,15:43:00,777.21,772.35,796.4,778.191,10784379
632,2020-05-07,15:43:00,76.71,75.62,79.8,79.09,262978
711,2020-05-07,15:43:00,436.89,430.66,438.87,434.48,4831806
971,2020-05-07,15:43:00,22.61,22.5,23.52,22.83,1693304
146,2020-05-07,15:43:00,211.16,209.04,211.6,210,11271879
178,2020-05-07,15:43:00,1361.31,1352.54,1375.5,1363.52,1059771
267,2020-05-07,15:43:00,2374.78,2343.11,2376,2353.01,2653997
146,2020-05-07,15:42:00,211.16,209.04,211.6,210.11,11234868
178,2020-05-07,15:42:00,1361.31,1352.54,1375.5,1363.91,1056692
267,2020-05-07,15:42:00,2374.78,2343.11,2376,2353.46,2648714
579,2020-05-07,15:42:00,777.21,772.35,796.4,778.31,10765659
632,2020-05-07,15:42:00,76.71,75.62,79.8,79.05,262545
711,2020-05-07,15:42:00,436.89,430.66,438.87,434.805,4827477
292,2020-05-07,15:42:00,28.08,27.95,28.74,28.715,12670455
365,2020-05-07,15:42:00,303.22,301.97,305.17,303.19,24049894
413,2020-05-07,15:42:00,18.55,18.32,18.92,18.57,2612112
971,2020-05-07,15:42:00,22.61,22.5,23.52,22.825,1685381
971,2020-05-07,15:41:00,22.61,22.5,23.52,22.78,1672520
579,2020-05-07,15:41:00,777.21,772.35,796.4,778.5,10747808
632,2020-05-07,15:41:00,76.71,75.62,79.8,79,257902
711,2020-05-07,15:41:00,436.89,430.66,438.87,434.66,4820516
146,2020-05-07,15:41:00,211.16,209.04,211.6,210.02,11212511
178,2020-05-07,15:41:00,1361.31,1352.54,1375.5,1363.75,1053633
267,2020-05-07,15:41:00,2374.78,2343.11,2376,2355.3,2643333
292,2020-05-07,15:41:00,28.08,27.95,28.74,28.685,12630572
365,2020-05-07,15:41:00,303.22,301.97,305.17,303.18,23993529
413,2020-05-07,15:41:00,18.55,18.32,18.92,18.565,2601749
292,2020-05-07,15:40:00,28.08,27.95,28.74,28.655,12593142
365,2020-05-07,15:40:00,303.22,301.97,305.17,303.19,23915466
413,2020-05-07,15:40:00,18.55,18.32,18.92,18.565,2597015
579,2020-05-07,15:40:00,777.21,772.35,796.4,779.12,10722106
632,2020-05-07,15:40:00,76.71,75.62,79.8,79.01,256149
711,2020-05-07,15:40:00,436.89,430.66,438.87,434.74,4817347
971,2020-05-07,15:40:00,22.61,22.5,23.52,22.81,1658259
146,2020-05-07,15:40:00,211.16,209.04,211.6,210.07,11190018
178,2020-05-07,15:40:00,1361.31,1352.54,1375.5,1363.07,1048733
267,2020-05-07,15:40:00,2374.78,2343.11,2376,2355.33,2636010
146,2020-05-07,15:39:00,211.16,209.04,211.6,210.21,11154635
178,2020-05-07,15:39:00,1361.31,1352.54,1375.5,1364.96,1042125
267,2020-05-07,15:39:00,2374.78,2343.11,2376,2355.72,2625468
579,2020-05-07,15:39:00,777.21,772.35,796.4,779.55,10690329
632,2020-05-07,15:39:00,76.71,75.62,79.8,79.075,250341
711,2020-05-07,15:39:00,436.89,430.66,438.87,434.81,4808982
292,2020-05-07,15:39:00,28.08,27.95,28.74,28.68,12526783
365,2020-05-07,15:39:00,303.22,301.97,305.17,303.285,23817443
413,2020-05-07,15:39:00,18.55,18.32,18.92,18.54,2586519
971,2020-05-07,15:39:00,22.61,22.5,23.52,22.85,1649866
971,2020-05-07,15:38:00,22.61,22.5,23.52,22.86,1646262
579,2020-05-07,15:38:00,777.21,772.35,796.4,780.791,10655065
632,2020-05-07,15:38:00,76.71,75.62,79.8,79.065,249916
711,2020-05-07,15:38:00,436.89,430.66,438.87,434.61,4804465
146,2020-05-07,15:38:00,211.16,209.04,211.6,210.31,11128046
178,2020-05-07,15:38:00,1361.31,1352.54,1375.5,1365.28,1036906
267,2020-05-07,15:38:00,2374.78,2343.11,2376,2357.46,2617150
292,2020-05-07,15:38:00,28.08,27.95,28.74,28.685,12498684
365,2020-05-07,15:38:00,303.22,301.97,305.17,303.378,23754772
413,2020-05-07,15:38:00,18.55,18.32,18.92,18.55,2572842
292,2020-05-07,15:37:00,28.08,27.95,28.74,28.7,12438038
365,2020-05-07,15:37:00,303.22,301.97,305.17,303.55,23672489
413,2020-05-07,15:37:00,18.55,18.32,18.92,18.6016,2547709
579,2020-05-07,15:37:00,777.21,772.35,796.4,781.28,10641669
632,2020-05-07,15:37:00,76.71,75.62,79.8,79.1,247149
711,2020-05-07,15:37:00,436.89,430.66,438.87,434.7,4799387
971,2020-05-07,15:37:00,22.61,22.5,23.52,22.9,1644512
146,2020-05-07,15:37:00,211.16,209.04,211.6,210.43,11090798
178,2020-05-07,15:37:00,1361.31,1352.54,1375.5,1365.29,1035212
267,2020-05-07,15:37:00,2374.78,2343.11,2376,2358.27,2611952
146,2020-05-07,15:36:00,211.16,209.04,211.6,210.37,11070880
178,2020-05-07,15:36:00,1361.31,1352.54,1375.5,1365.34,1032240
267,2020-05-07,15:36:00,2374.78,2343.11,2376,2358.8,2605610
579,2020-05-07,15:36:00,777.21,772.35,796.4,781.018,10622128
632,2020-05-07,15:36:00,76.71,75.62,79.8,79.06,241301
711,2020-05-07,15:36:00,436.89,430.66,438.87,434.93,4787659
292,2020-05-07,15:36:00,28.08,27.95,28.74,28.67,12375751
365,2020-05-07,15:36:00,303.22,301.97,305.17,303.48,23609058
413,2020-05-07,15:36:00,18.55,18.32,18.92,18.59,2511680
971,2020-05-07,15:36:00,22.61,22.5,23.52,22.9199,1638256
971,2020-05-07,15:35:00,22.61,22.5,23.52,22.92,1636575
579,2020-05-07,15:35:00,777.21,772.35,796.4,780.98,10606605
632,2020-05-07,15:35:00,76.71,75.62,79.8,79.19,239432
711,2020-05-07,15:35:00,436.89,430.66,438.87,435,4776801
146,2020-05-07,15:35:00,211.16,209.04,211.6,210.33,11056694
178,2020-05-07,15:35:00,1361.31,1352.54,1375.5,1364.4,1030863
267,2020-05-07,15:35:00,2374.78,2343.11,2376,2357.98,2592513
292,2020-05-07,15:35:00,28.08,27.95,28.74,28.64,12339185
365,2020-05-07,15:35:00,303.22,301.97,305.17,303.39,23503406
413,2020-05-07,15:35:00,18.55,18.32,18.92,18.585,2487121
292,2020-05-07,15:34:00,28.08,27.95,28.74,28.635,12306913
365,2020-05-07,15:34:00,303.22,301.97,305.17,303.27,23434621
413,2020-05-07,15:34:00,18.55,18.32,18.92,18.57,2475461
579,2020-05-07,15:34:00,777.21,772.35,796.4,780.962,10594365
632,2020-05-07,15:34:00,76.71,75.62,79.8,79.15,237669
711,2020-05-07,15:34:00,436.89,430.66,438.87,434.77,4771917
971,2020-05-07,15:34:00,22.61,22.5,23.52,22.95,1629714
146,2020-05-07,15:34:00,211.16,209.04,211.6,210.19,11036049
178,2020-05-07,15:34:00,1361.31,1352.54,1375.5,1363.79,1028434
267,2020-05-07,15:34:00,2374.78,2343.11,2376,2356.69,2588131
146,2020-05-07,15:33:00,211.16,209.04,211.6,210.19,10996992
178,2020-05-07,15:33:00,1361.31,1352.54,1375.5,1364.73,1024080
267,2020-05-07,15:33:00,2374.78,2343.11,2376,2356.89,2581292
579,2020-05-07,15:33:00,777.21,772.35,796.4,781.16,10578404
632,2020-05-07,15:33:00,76.71,75.62,79.8,79.1,235932
711,2020-05-07,15:33:00,436.89,430.66,438.87,434.96,4751451
292,2020-05-07,15:33:00,28.08,27.95,28.74,28.6296,12272104
365,2020-05-07,15:33:00,303.22,301.97,305.17,303.24,23340180
413,2020-05-07,15:33:00,18.55,18.32,18.92,18.55,2465971
971,2020-05-07,15:33:00,22.61,22.5,23.52,22.98,1622507
971,2020-05-07,15:32:00,22.61,22.5,23.52,22.99,1621452
579,2020-05-07,15:32:00,777.21,772.35,796.4,781.251,10571561
632,2020-05-07,15:32:00,76.71,75.62,79.8,79.1,235798
711,2020-05-07,15:32:00,436.89,430.66,438.87,435.185,4737701
146,2020-05-07,15:32:00,211.16,209.04,211.6,210.33,10987827
178,2020-05-07,15:32:00,1361.31,1352.54,1375.5,1365.63,1023207
267,2020-05-07,15:32:00,2374.78,2343.11,2376,2357.97,2577685
292,2020-05-07,15:32:00,28.08,27.95,28.74,28.63,12257165
365,2020-05-07,15:32:00,303.22,301.97,305.17,303.31,23295332
413,2020-05-07,15:32:00,18.55,18.32,18.92,18.56,2462426
292,2020-05-07,15:31:00,28.08,27.95,28.74,28.61,12219455
365,2020-05-07,15:31:00,303.22,301.97,305.17,303.29,23175958
413,2020-05-07,15:31:00,18.55,18.32,18.92,18.58,2447059
579,2020-05-07,15:31:00,777.21,772.35,796.4,781.225,10553335
632,2020-05-07,15:31:00,76.71,75.62,79.8,79.2,233241
711,2020-05-07,15:31:00,436.89,430.66,438.87,435.09,4728882
971,2020-05-07,15:31:00,22.61,22.5,23.52,23,1613558
146,2020-05-07,15:31:00,211.16,209.04,211.6,210.34,10938988
178,2020-05-07,15:31:00,1361.31,1352.54,1375.5,1365.55,1014779
267,2020-05-07,15:31:00,2374.78,2343.11,2376,2356.32,2570665
146,2020-05-07,15:30:00,211.16,209.04,211.6,210.52,10917616
178,2020-05-07,15:30:00,1361.31,1352.54,1375.5,1366.54,1009273
267,2020-05-07,15:30:00,2374.78,2343.11,2376,2357.3,2567067
579,2020-05-07,15:30:00,777.21,772.35,796.4,781.17,10535948
632,2020-05-07,15:30:00,76.71,75.62,79.8,79.2,232895
711,2020-05-07,15:30:00,436.89,430.66,438.87,435.455,4718243
292,2020-05-07,15:30:00,28.08,27.95,28.74,28.615,12191578
365,2020-05-07,15:30:00,303.22,301.97,305.17,303.31,23104966
413,2020-05-07,15:30:00,18.55,18.32,18.92,18.59,2437020
971,2020-05-07,15:30:00,22.61,22.5,23.52,23.025,1597581
971,2020-05-07,15:29:00,22.61,22.5,23.52,23.0213,1594473
579,2020-05-07,15:29:00,777.21,772.35,796.4,781.7,10519829
632,2020-05-07,15:29:00,76.71,75.62,79.8,79.18,231493
711,2020-05-07,15:29:00,436.89,430.66,438.87,435.49,4711216
146,2020-05-07,15:29:00,211.16,209.04,211.6,210.53,10901305
178,2020-05-07,15:29:00,1361.31,1352.54,1375.5,1366.69,1006804
267,2020-05-07,15:29:00,2374.78,2343.11,2376,2356.25,2560310
292,2020-05-07,15:29:00,28.08,27.95,28.74,28.61,12179248
365,2020-05-07,15:29:00,303.22,301.97,305.17,303.34,23061255
413,2020-05-07,15:29:00,18.55,18.32,18.92,18.56,2432482
292,2020-05-07,15:28:00,28.08,27.95,28.74,28.6135,12161164
365,2020-05-07,15:28:00,303.22,301.97,305.17,303.325,22987724
413,2020-05-07,15:28:00,18.55,18.32,18.92,18.555,2428377
579,2020-05-07,15:28:00,777.21,772.35,796.4,782.273,10505245
632,2020-05-07,15:28:00,76.71,75.62,79.8,79.09,231032
711,2020-05-07,15:28:00,436.89,430.66,438.87,435.4,4706808
971,2020-05-07,15:28:00,22.61,22.5,23.52,23.0287,1590364
146,2020-05-07,15:28:00,211.16,209.04,211.6,210.573,10884366
178,2020-05-07,15:28:00,1361.31,1352.54,1375.5,1366.96,1004171
267,2020-05-07,15:28:00,2374.78,2343.11,2376,2357.14,2554784
146,2020-05-07,15:27:00,211.16,209.04,211.6,210.441,10862600
178,2020-05-07,15:27:00,1361.31,1352.54,1375.5,1366.93,1002803
267,2020-05-07,15:27:00,2374.78,2343.11,2376,2358.2,2549034
579,2020-05-07,15:27:00,777.21,772.35,796.4,781.76,10485946
632,2020-05-07,15:27:00,76.71,75.62,79.8,79.19,230629
711,2020-05-07,15:27:00,436.89,430.66,438.87,435.511,4700239
292,2020-05-07,15:27:00,28.08,27.95,28.74,28.59,12139508
365,2020-05-07,15:27:00,303.22,301.97,305.17,303.208,22916889
413,2020-05-07,15:27:00,18.55,18.32,18.92,18.555,2418758
971,2020-05-07,15:27:00,22.61,22.5,23.52,23.03,1587195
971,2020-05-07,15:26:00,22.61,22.5,23.52,23.035,1581465
579,2020-05-07,15:26:00,777.21,772.35,796.4,781.95,10467712
632,2020-05-07,15:26:00,76.71,75.62,79.8,79.06,230230
711,2020-05-07,15:26:00,436.89,430.66,438.87,435.256,4695231
146,2020-05-07,15:26:00,211.16,209.04,211.6,210.41,10831266
178,2020-05-07,15:26:00,1361.31,1352.54,1375.5,1366.72,998319
267,2020-05-07,15:26:00,2374.78,2343.11,2376,2357.96,2544057
292,2020-05-07,15:26:00,28.08,27.95,28.74,28.59,12102226
365,2020-05-07,15:26:00,303.22,301.97,305.17,303.1,22878936
413,2020-05-07,15:26:00,18.55,18.32,18.92,18.545,2411884
292,2020-05-07,15:25:00,28.08,27.95,28.74,28.59,12086425
365,2020-05-07,15:25:00,303.22,301.97,305.17,303.148,22838400
413,2020-05-07,15:25:00,18.55,18.32,18.92,18.52,2406719
579,2020-05-07,15:25:00,777.21,772.35,796.4,782.85,10458495
632,2020-05-07,15:25:00,76.71,75.62,79.8,79.06,229902
711,2020-05-07,15:25:00,436.89,430.66,438.87,435.44,4691780
971,2020-05-07,15:25:00,22.61,22.5,23.52,23.075,1571219
146,2020-05-07,15:25:00,211.16,209.04,211.6,210.485,10812831
178,2020-05-07,15:25:00,1361.31,1352.54,1375.5,1366.54,997892
267,2020-05-07,15:25:00,2374.78,2343.11,2376,2357.98,2541714
146,2020-05-07,15:24:00,211.16,209.04,211.6,210.61,10795672
178,2020-05-07,15:24:00,1361.31,1352.54,1375.5,1367.39,996618
267,2020-05-07,15:24:00,2374.78,2343.11,2376,2357.79,2538791
579,2020-05-07,15:24:00,777.21,772.35,796.4,783,10445205
632,2020-05-07,15:24:00,76.71,75.62,79.8,79.11,229693
711,2020-05-07,15:24:00,436.89,430.66,438.87,435.62,4684857
292,2020-05-07,15:24:00,28.08,27.95,28.74,28.6,12072712
365,2020-05-07,15:24:00,303.22,301.97,305.17,303.222,22788923
413,2020-05-07,15:24:00,18.55,18.32,18.92,18.58,2367449
971,2020-05-07,15:24:00,22.61,22.5,23.52,23.11,1567982
971,2020-05-07,15:23:00,22.61,22.5,23.52,23.11,1562752
579,2020-05-07,15:23:00,777.21,772.35,796.4,782.51,10433277
632,2020-05-07,15:23:00,76.71,75.62,79.8,79.3,228984
711,2020-05-07,15:23:00,436.89,430.66,438.87,435.14,4673390
146,2020-05-07,15:23:00,211.16,209.04,211.6,210.53,10784068
178,2020-05-07,15:23:00,1361.31,1352.54,1375.5,1367.36,991706
267,2020-05-07,15:23:00,2374.78,2343.11,2376,2358.49,2535624
292,2020-05-07,15:23:00,28.08,27.95,28.74,28.59,12021078
365,2020-05-07,15:23:00,303.22,301.97,305.17,303.21,22741475
413,2020-05-07,15:23:00,18.55,18.32,18.92,18.56,2358201
292,2020-05-07,15:22:00,28.08,27.95,28.74,28.585,11946615
365,2020-05-07,15:22:00,303.22,301.97,305.17,303.28,22675719
413,2020-05-07,15:22:00,18.55,18.32,18.92,18.55,2356557
579,2020-05-07,15:22:00,777.21,772.35,796.4,782.305,10424695
632,2020-05-07,15:22:00,76.71,75.62,79.8,79.3,228231
711,2020-05-07,15:22:00,436.89,430.66,438.87,435.05,4665455
971,2020-05-07,15:22:00,22.61,22.5,23.52,23.111,1559681
146,2020-05-07,15:22:00,211.16,209.04,211.6,210.515,10767825
178,2020-05-07,15:22:00,1361.31,1352.54,1375.5,1367.48,989914
267,2020-05-07,15:22:00,2374.78,2343.11,2376,2358.49,2533660
146,2020-05-07,15:21:00,211.16,209.04,211.6,210.42,10747154
178,2020-05-07,15:21:00,1361.31,1352.54,1375.5,1366.15,988326
267,2020-05-07,15:21:00,2374.78,2343.11,2376,2357.35,2527511
579,2020-05-07,15:21:00,777.21,772.35,796.4,782.1,10404807
632,2020-05-07,15:21:00,76.71,75.62,79.8,79.275,227497
711,2020-05-07,15:21:00,436.89,430.66,438.87,435.68,4654260
292,2020-05-07,15:21:00,28.08,27.95,28.74,28.605,11928561
365,2020-05-07,15:21:00,303.22,301.97,305.17,303.02,22550564
413,2020-05-07,15:21:00,18.55,18.32,18.92,18.51,2342741
971,2020-05-07,15:21:00,22.61,22.5,23.52,23.12,1547957
971,2020-05-07,15:20:00,22.61,22.5,23.52,23.07,1546422
579,2020-05-07,15:20:00,777.21,772.35,796.4,783.295,10386130
632,2020-05-07,15:20:00,76.71,75.62,79.8,79.275,227308
711,2020-05-07,15:20:00,436.89,430.66,438.87,435.23,4646546
146,2020-05-07,15:20:00,211.16,209.04,211.6,210.4,10723596
178,2020-05-07,15:20:00,1361.31,1352.54,1375.5,1366.15,987996
267,2020-05-07,15:20:00,2374.78,2343.11,2376,2357.19,2522284
292,2020-05-07,15:20:00,28.08,27.95,28.74,28.61,11889089
365,2020-05-07,15:20:00,303.22,301.97,305.17,302.96,22465784
413,2020-05-07,15:20:00,18.55,18.32,18.92,18.5,2326552
292,2020-05-07,15:19:00,28.08,27.95,28.74,28.602,11866187
365,2020-05-07,15:19:00,303.22,301.97,305.17,302.82,22402270
413,2020-05-07,15:19:00,18.55,18.32,18.92,18.495,2302170
579,2020-05-07,15:19:00,777.21,772.35,796.4,782.8,10368957
632,2020-05-07,15:19:00,76.71,75.62,79.8,79.43,226614
711,2020-05-07,15:19:00,436.89,430.66,438.87,435.512,4637291
971,2020-05-07,15:19:00,22.61,22.5,23.52,23.07,1541968
146,2020-05-07,15:19:00,211.16,209.04,211.6,210.36,10704915
178,2020-05-07,15:19:00,1361.31,1352.54,1375.5,1365.72,987017
267,2020-05-07,15:19:00,2374.78,2343.11,2376,2356.92,2517911
146,2020-05-07,15:18:00,211.16,209.04,211.6,210.14,10684654
178,2020-05-07,15:18:00,1361.31,1352.54,1375.5,1365.17,986133
267,2020-05-07,15:18:00,2374.78,2343.11,2376,2356.33,2515210
579,2020-05-07,15:18:00,777.21,772.35,796.4,781.48,10357521
632,2020-05-07,15:18:00,76.71,75.62,79.8,79.11,226299
711,2020-05-07,15:18:00,436.89,430.66,438.87,434.96,4628909
292,2020-05-07,15:18:00,28.08,27.95,28.74,28.5725,11798057
365,2020-05-07,15:18:00,303.22,301.97,305.17,302.63,22298078
413,2020-05-07,15:18:00,18.55,18.32,18.92,18.5,2281711
971,2020-05-07,15:18:00,22.61,22.5,23.52,23.07,1539473
971,2020-05-07,15:17:00,22.61,22.5,23.52,23.105,1532113
579,2020-05-07,15:17:00,777.21,772.35,796.4,782.329,10333453
632,2020-05-07,15:17:00,76.71,75.62,79.8,79.11,225446
711,2020-05-07,15:17:00,436.89,430.66,438.87,435.65,4611837
146,2020-05-07,15:17:00,211.16,209.04,211.6,210.13,10638012
178,2020-05-07,15:17:00,1361.31,1352.54,1375.5,1365.49,984078
267,2020-05-07,15:17:00,2374.78,2343.11,2376,2357.2,2506305
292,2020-05-07,15:17:00,28.08,27.95,28.74,28.645,11675545
365,2020-05-07,15:17:00,303.22,301.97,305.17,302.88,22206007
413,2020-05-07,15:17:00,18.55,18.32,18.92,18.54,2244939
292,2020-05-07,15:16:00,28.08,27.95,28.74,28.65,11620593
365,2020-05-07,15:16:00,303.22,301.97,305.17,303.192,22039847
413,2020-05-07,15:16:00,18.55,18.32,18.92,18.595,2202766
579,2020-05-07,15:16:00,777.21,772.35,796.4,783.502,10304926
632,2020-05-07,15:16:00,76.71,75.62,79.8,79.13,224682
711,2020-05-07,15:16:00,436.89,430.66,438.87,435.9,4599309
971,2020-05-07,15:16:00,22.61,22.5,23.52,23.12,1524405
146,2020-05-07,15:16:00,211.16,209.04,211.6,210.21,10570035
178,2020-05-07,15:16:00,1361.31,1352.54,1375.5,1366.51,979324
267,2020-05-07,15:16:00,2374.78,2343.11,2376,2358,2498336
146,2020-05-07,15:15:00,211.16,209.04,211.6,210.515,10532963
178,2020-05-07,15:15:00,1361.31,1352.54,1375.5,1367.9,976411
267,2020-05-07,15:15:00,2374.78,2343.11,2376,2360.41,2493591
579,2020-05-07,15:15:00,777.21,772.35,796.4,784.089,10283892
632,2020-05-07,15:15:00,76.71,75.62,79.8,79.285,223950
711,2020-05-07,15:15:00,436.89,430.66,438.87,436.82,4589275
292,2020-05-07,15:15:00,28.08,27.95,28.74,28.711,11554812
365,2020-05-07,15:15:00,303.22,301.97,305.17,303.71,21933187
413,2020-05-07,15:15:00,18.55,18.32,18.92,18.58,2189364
971,2020-05-07,15:15:00,22.61,22.5,23.52,23.17,1521966
971,2020-05-07,15:14:00,22.61,22.5,23.52,23.18,1513205
579,2020-05-07,15:14:00,777.21,772.35,796.4,784.62,10257135
632,2020-05-07,15:14:00,76.71,75.62,79.8,79.5,222875
711,2020-05-07,15:14:00,436.89,430.66,438.87,437.008,4581435
146,2020-05-07,15:14:00,211.16,209.04,211.6,210.62,10496574
178,2020-05-07,15:14:00,1361.31,1352.54,1375.5,1369.15,974680
267,2020-05-07,15:14:00,2374.78,2343.11,2376,2360.85,2487622
292,2020-05-07,15:14:00,28.08,27.95,28.74,28.705,11525147
365,2020-05-07,15:14:00,303.22,301.97,305.17,303.81,21878841
413,2020-05-07,15:14:00,18.55,18.32,18.92,18.64,2161775
292,2020-05-07,15:13:00,28.08,27.95,28.74,28.705,11488826
365,2020-05-07,15:13:00,303.22,301.97,305.17,303.841,21833389
413,2020-05-07,15:13:00,18.55,18.32,18.92,18.69,2148272
579,2020-05-07,15:13:00,777.21,772.35,796.4,784.55,10228735
632,2020-05-07,15:13:00,76.71,75.62,79.8,79.5,222204
711,2020-05-07,15:13:00,436.89,430.66,438.87,436.935,4577559
971,2020-05-07,15:13:00,22.61,22.5,23.52,23.2,1509742
146,2020-05-07,15:13:00,211.16,209.04,211.6,210.645,10477636
178,2020-05-07,15:13:00,1361.31,1352.54,1375.5,1369.15,973818
267,2020-05-07,15:13:00,2374.78,2343.11,2376,2360.91,2485950
146,2020-05-07,15:12:00,211.16,209.04,211.6,210.8,10455414
178,2020-05-07,15:12:00,1361.31,1352.54,1375.5,1369.59,972666
267,2020-05-07,15:12:00,2374.78,2343.11,2376,2361,2482818
579,2020-05-07,15:12:00,777.21,772.35,796.4,784.84,10204055
632,2020-05-07,15:12:00,76.71,75.62,79.8,79.46,221681
711,2020-05-07,15:12:00,436.89,430.66,438.87,437.221,4572922
292,2020-05-07,15:12:00,28.08,27.95,28.74,28.73,11450638
365,2020-05-07,15:12:00,303.22,301.97,305.17,303.88,21773959
413,2020-05-07,15:12:00,18.55,18.32,18.92,18.695,2144018
971,2020-05-07,15:12:00,22.61,22.5,23.52,23.2199,1509642
971,2020-05-07,15:11:00,22.61,22.5,23.52,23.13,1498763
